"idsite","idearthquake","idbuilding","psdr","pfa","idresponse"
69,1,8,0.014434,0.37067,10458
69,1,8,0.014487,0.51014,10459
69,1,8,0.014486,0.33674,10460
69,1,8,0.0144,0.38033,10461
69,1,8,0.014221,0.43677,10462
69,1,8,0.013946,0.46475,10463
69,1,8,0.013579,0.48073,10464
69,1,8,0.013137,0.49953,10465
69,1,8,0.01264,0.51958,10466
69,1,8,0.011957,0.53174,10467
69,1,8,0.010951,0.53196,10468
69,1,8,0.0099736,0.52298,10469
69,1,8,0.0092618,0.51556,10470
69,1,8,0.0084138,0.5115,10471
69,1,8,0.0078077,0.49605,10472
69,1,8,0.0075812,0.47348,10473
69,1,8,0.007295,0.45896,10474
69,1,8,0.0068826,0.43982,10475
69,1,8,0.0064086,0.41935,10476
69,1,8,0.005871,0.39805,10477
69,1,8,0.0052864,0.386,10478
69,1,8,0.004705,0.36143,10479
69,1,8,0.0041412,0.37294,10480
69,1,8,0.0037609,0.37657,10481
69,1,8,0.0039874,0.36828,10482
69,1,8,0.0039874,0.35672,10483
69,1,8,0.0044546,0.34028,10484
69,1,8,0.0046264,0.32583,10485
69,1,8,0.0047684,0.30947,10486
69,1,8,0.0048853,0.28892,10487
69,1,8,0.0049799,0.2761,10488
69,1,8,0.0050478,0.26988,10489
69,1,8,0.0050867,0.28028,10490
69,1,8,0.0050937,0.30288,10491
69,1,8,0.0050673,0.32609,10492
69,1,8,0.0050066,0.34623,10493
69,1,8,0.0049118,0.3659,10494
69,1,8,0.0047747,0.38331,10495
69,1,8,0.0045704,0.40088,10496
69,1,8,0.0042651,0.41504,10497
69,1,8,0.0036257,0.42876,10498
70,1,8,0.0010064,0.078504,10499
70,1,8,0.0010287,0.090395,10500
70,1,8,0.0010456,0.10311,10501
70,1,8,0.0010602,0.066581,10502
70,1,8,0.0010719,0.055217,10503
70,1,8,0.0010799,0.044363,10504
70,1,8,0.0010838,0.036378,10505
70,1,8,0.001083,0.031622,10506
70,1,8,0.0010774,0.036582,10507
70,1,8,0.0010667,0.043035,10508
70,1,8,0.0010522,0.047575,10509
70,1,8,0.0010329,0.054232,10510
70,1,8,0.0010077,0.059131,10511
70,1,8,0.00097623,0.061592,10512
70,1,8,0.00093928,0.061523,10513
70,1,8,0.00089732,0.059503,10514
70,1,8,0.00085036,0.064798,10515
70,1,8,0.00079685,0.069027,10516
70,1,8,0.00073565,0.072328,10517
70,1,8,0.00068071,0.074083,10518
70,1,8,0.00062198,0.074325,10519
70,1,8,0.00055968,0.073193,10520
70,1,8,0.00049431,0.074461,10521
70,1,8,0.0004264,0.076615,10522
70,1,8,0.00037682,0.078165,10523
70,1,8,0.00034412,0.079112,10524
70,1,8,0.00034412,0.079548,10525
70,1,8,0.00039091,0.079353,10526
70,1,8,0.00041835,0.081748,10527
70,1,8,0.00044848,0.083422,10528
70,1,8,0.0004842,0.084323,10529
70,1,8,0.00051675,0.084369,10530
70,1,8,0.00054444,0.083439,10531
70,1,8,0.00056696,0.083678,10532
70,1,8,0.00058188,0.082329,10533
70,1,8,0.00058975,0.077503,10534
70,1,8,0.00058965,0.070061,10535
70,1,8,0.00057976,0.063079,10536
70,1,8,0.00055927,0.055273,10537
70,1,8,0.00052741,0.053712,10538
70,1,8,0.00048363,0.050246,10539
70,1,8,0.00041018,0.046132,10540
71,1,8,0.0016001,0.085519,10541
71,1,8,0.0016321,0.097695,10542
71,1,8,0.0016546,0.12184,10543
71,1,8,0.0016741,0.075033,10544
71,1,8,0.0016897,0.06434,10545
71,1,8,0.0017005,0.053908,10546
71,1,8,0.0017054,0.044708,10547
71,1,8,0.0017034,0.048129,10548
71,1,8,0.0016949,0.059163,10549
71,1,8,0.0016796,0.069721,10550
71,1,8,0.0016574,0.076119,10551
71,1,8,0.0016286,0.078196,10552
71,1,8,0.0015925,0.081158,10553
71,1,8,0.0015489,0.085168,10554
71,1,8,0.0014993,0.087119,10555
71,1,8,0.0014426,0.084953,10556
71,1,8,0.0013786,0.08309,10557
71,1,8,0.0013066,0.080718,10558
71,1,8,0.0012267,0.076784,10559
71,1,8,0.0011555,0.074316,10560
71,1,8,0.0010815,0.075226,10561
71,1,8,0.0010053,0.080078,10562
71,1,8,0.0009277,0.0843,10563
71,1,8,0.00084921,0.087622,10564
71,1,8,0.00083325,0.09003,10565
71,1,8,0.00085111,0.091485,10566
71,1,8,0.00085111,0.091967,10567
71,1,8,0.00090999,0.091548,10568
71,1,8,0.0009411,0.090324,10569
71,1,8,0.00096942,0.091945,10570
71,1,8,0.00099344,0.091415,10571
71,1,8,0.0010131,0.090637,10572
71,1,8,0.0010286,0.094916,10573
71,1,8,0.001035,0.10105,10574
71,1,8,0.0010314,0.10838,10575
71,1,8,0.0010169,0.11119,10576
71,1,8,0.00099069,0.10922,10577
71,1,8,0.00095154,0.105,10578
71,1,8,0.00090171,0.097082,10579
71,1,8,0.00083807,0.087144,10580
71,1,8,0.00075894,0.080529,10581
71,1,8,0.00063414,0.078445,10582
72,1,8,0.0018699,0.18018,10583
72,1,8,0.001952,0.22991,10584
72,1,8,0.0019966,0.31007,10585
72,1,8,0.0020208,0.15606,10586
72,1,8,0.0020257,0.13064,10587
72,1,8,0.0020127,0.14641,10588
72,1,8,0.0019654,0.1919,10589
72,1,8,0.0018704,0.22386,10590
72,1,8,0.0017291,0.23536,10591
72,1,8,0.0015444,0.24382,10592
72,1,8,0.0013221,0.25382,10593
72,1,8,0.0011777,0.26204,10594
72,1,8,0.0010398,0.25906,10595
72,1,8,0.0010283,0.26212,10596
72,1,8,0.0010657,0.2749,10597
72,1,8,0.0010868,0.27305,10598
72,1,8,0.0010842,0.25479,10599
72,1,8,0.0010527,0.24419,10600
72,1,8,0.00098454,0.23881,10601
72,1,8,0.00092126,0.22737,10602
72,1,8,0.00084543,0.2093,10603
72,1,8,0.00079012,0.20133,10604
72,1,8,0.00072967,0.19737,10605
72,1,8,0.00070704,0.20776,10606
72,1,8,0.00070952,0.21061,10607
72,1,8,0.00073443,0.23482,10608
72,1,8,0.00073443,0.2539,10609
72,1,8,0.0007435,0.26312,10610
72,1,8,0.00072367,0.26479,10611
72,1,8,0.00071757,0.27565,10612
72,1,8,0.00071455,0.28404,10613
72,1,8,0.00069897,0.28177,10614
72,1,8,0.0006728,0.29253,10615
72,1,8,0.00069151,0.30057,10616
72,1,8,0.00077553,0.29683,10617
72,1,8,0.00087461,0.31449,10618
72,1,8,0.000967,0.32758,10619
72,1,8,0.0010306,0.33252,10620
72,1,8,0.0010594,0.32648,10621
72,1,8,0.0010497,0.31664,10622
72,1,8,0.00099985,0.30323,10623
72,1,8,0.00086032,0.28757,10624
73,1,8,0.00074014,0.12545,10625
73,1,8,0.00076367,0.16308,10626
73,1,8,0.00078041,0.20322,10627
73,1,8,0.0007935,0.088298,10628
73,1,8,0.00080217,0.064917,10629
73,1,8,0.00080577,0.066992,10630
73,1,8,0.00080375,0.076391,10631
73,1,8,0.00079524,0.093666,10632
73,1,8,0.00078,0.10789,10633
73,1,8,0.000758,0.13226,10634
73,1,8,0.00072928,0.14648,10635
73,1,8,0.00069438,0.14903,10636
73,1,8,0.00068231,0.14827,10637
73,1,8,0.00066938,0.14495,10638
73,1,8,0.00065099,0.13876,10639
73,1,8,0.00062669,0.13158,10640
73,1,8,0.00059629,0.12666,10641
73,1,8,0.00055933,0.12172,10642
73,1,8,0.00051361,0.11552,10643
73,1,8,0.00047233,0.10972,10644
73,1,8,0.00043969,0.10907,10645
73,1,8,0.00041516,0.10763,10646
73,1,8,0.00039099,0.10261,10647
73,1,8,0.0003674,0.09876,10648
73,1,8,0.00034404,0.10278,10649
73,1,8,0.0003227,0.11222,10650
73,1,8,0.0003227,0.11961,10651
73,1,8,0.00037994,0.12356,10652
73,1,8,0.0004043,0.12258,10653
73,1,8,0.00042372,0.11666,10654
73,1,8,0.00043787,0.11755,10655
73,1,8,0.00044666,0.12187,10656
73,1,8,0.00044962,0.12328,10657
73,1,8,0.00044661,0.12128,10658
73,1,8,0.00043741,0.11708,10659
73,1,8,0.0004222,0.11207,10660
73,1,8,0.00043293,0.10662,10661
73,1,8,0.00044217,0.1097,10662
73,1,8,0.00044549,0.11366,10663
73,1,8,0.00044513,0.11564,10664
73,1,8,0.00042899,0.11556,10665
73,1,8,0.00037883,0.11402,10666
74,1,8,0.00082634,0.15146,10667
74,1,8,0.00088864,0.18499,10668
74,1,8,0.00092287,0.2348,10669
74,1,8,0.00094576,0.1219,10670
74,1,8,0.00095623,0.090583,10671
74,1,8,0.00095244,0.057095,10672
74,1,8,0.00093089,0.081906,10673
74,1,8,0.00088128,0.11077,10674
74,1,8,0.00080213,0.13777,10675
74,1,8,0.00073739,0.15573,10676
74,1,8,0.00065461,0.18266,10677
74,1,8,0.00055344,0.20144,10678
74,1,8,0.00044499,0.21124,10679
74,1,8,0.00036065,0.22027,10680
74,1,8,0.00039544,0.22356,10681
74,1,8,0.00048548,0.21944,10682
74,1,8,0.00056336,0.211,10683
74,1,8,0.00062667,0.19293,10684
74,1,8,0.00065557,0.17166,10685
74,1,8,0.00068528,0.14651,10686
74,1,8,0.00070044,0.116,10687
74,1,8,0.00069874,0.091696,10688
74,1,8,0.00069103,0.073551,10689
74,1,8,0.00069563,0.073265,10690
74,1,8,0.00068374,0.10554,10691
74,1,8,0.00065714,0.13887,10692
74,1,8,0.00065714,0.16945,10693
74,1,8,0.00055678,0.19409,10694
74,1,8,0.00049047,0.21166,10695
74,1,8,0.00041786,0.22205,10696
74,1,8,0.00035944,0.22497,10697
74,1,8,0.00030552,0.22429,10698
74,1,8,0.00033849,0.22109,10699
74,1,8,0.00039159,0.21838,10700
74,1,8,0.00045476,0.21704,10701
74,1,8,0.00052146,0.20972,10702
74,1,8,0.00058252,0.19546,10703
74,1,8,0.00062978,0.18567,10704
74,1,8,0.00065929,0.17192,10705
74,1,8,0.00066327,0.15504,10706
74,1,8,0.00064234,0.1358,10707
74,1,8,0.00056184,0.12254,10708
75,1,8,0.002612,0.15424,10709
75,1,8,0.0026793,0.18093,10710
75,1,8,0.0027153,0.24811,10711
75,1,8,0.0027424,0.12726,10712
75,1,8,0.0027609,0.10973,10713
75,1,8,0.0027699,0.097648,10714
75,1,8,0.0027665,0.092016,10715
75,1,8,0.0027492,0.10539,10716
75,1,8,0.0027205,0.10899,10717
75,1,8,0.0026687,0.11336,10718
75,1,8,0.0026007,0.12919,10719
75,1,8,0.0025039,0.13156,10720
75,1,8,0.0023984,0.13324,10721
75,1,8,0.0022812,0.14088,10722
75,1,8,0.0021543,0.14921,10723
75,1,8,0.0020227,0.15536,10724
75,1,8,0.0018907,0.15612,10725
75,1,8,0.0017507,0.15463,10726
75,1,8,0.0015938,0.16621,10727
75,1,8,0.0014541,0.1769,10728
75,1,8,0.0013077,0.18656,10729
75,1,8,0.0011552,0.19271,10730
75,1,8,0.00099916,0.19216,10731
75,1,8,0.00084076,0.18784,10732
75,1,8,0.00079387,0.19874,10733
75,1,8,0.00084402,0.211,10734
75,1,8,0.00084402,0.21666,10735
75,1,8,0.00096441,0.21945,10736
75,1,8,0.0010366,0.21741,10737
75,1,8,0.0011195,0.21269,10738
75,1,8,0.0012143,0.20412,10739
75,1,8,0.001308,0.19519,10740
75,1,8,0.0013959,0.18481,10741
75,1,8,0.0014671,0.1716,10742
75,1,8,0.0015188,0.1553,10743
75,1,8,0.0015518,0.14023,10744
75,1,8,0.0015627,0.1304,10745
75,1,8,0.0015465,0.13063,10746
75,1,8,0.0015006,0.12929,10747
75,1,8,0.0014229,0.12634,10748
75,1,8,0.001312,0.12029,10749
75,1,8,0.0011104,0.11065,10750
76,1,8,0.0018801,0.10992,10751
76,1,8,0.001897,0.14874,10752
76,1,8,0.0019108,0.19927,10753
76,1,8,0.0019232,0.084798,10754
76,1,8,0.0019337,0.10155,10755
76,1,8,0.0019416,0.1074,10756
76,1,8,0.0019465,0.1044,10757
76,1,8,0.0019475,0.11257,10758
76,1,8,0.0019442,0.14365,10759
76,1,8,0.0019364,0.1615,10760
76,1,8,0.001924,0.17097,10761
76,1,8,0.0019077,0.16995,10762
76,1,8,0.0018873,0.1622,10763
76,1,8,0.0018641,0.15717,10764
76,1,8,0.0018392,0.17562,10765
76,1,8,0.001812,0.18495,10766
76,1,8,0.0017815,0.18285,10767
76,1,8,0.0017458,0.16772,10768
76,1,8,0.001701,0.14368,10769
76,1,8,0.0016638,0.1312,10770
76,1,8,0.0016235,0.13336,10771
76,1,8,0.0015793,0.13514,10772
76,1,8,0.0015315,0.13971,10773
76,1,8,0.0014796,0.138,10774
76,1,8,0.0014224,0.12572,10775
76,1,8,0.0013606,0.13737,10776
76,1,8,0.0013606,0.15052,10777
76,1,8,0.00125,0.15793,10778
76,1,8,0.0012149,0.16361,10779
76,1,8,0.0011747,0.16952,10780
76,1,8,0.0011342,0.17429,10781
76,1,8,0.0010993,0.17533,10782
76,1,8,0.0010677,0.17307,10783
76,1,8,0.0010348,0.18035,10784
76,1,8,0.00099794,0.18522,10785
76,1,8,0.00095652,0.18879,10786
76,1,8,0.00091031,0.19177,10787
76,1,8,0.00085898,0.19422,10788
76,1,8,0.00080135,0.19582,10789
76,1,8,0.00073553,0.19608,10790
76,1,8,0.00065815,0.19624,10791
76,1,8,0.00054547,0.19829,10792
77,1,8,0.0012678,0.083629,10793
77,1,8,0.0012994,0.098933,10794
77,1,8,0.0013202,0.11601,10795
77,1,8,0.0013359,0.073636,10796
77,1,8,0.0013457,0.062395,10797
77,1,8,0.0013491,0.056102,10798
77,1,8,0.0013446,0.05436,10799
77,1,8,0.0013314,0.050542,10800
77,1,8,0.0013108,0.054402,10801
77,1,8,0.0012835,0.055417,10802
77,1,8,0.0012515,0.057677,10803
77,1,8,0.0012144,0.063024,10804
77,1,8,0.0011719,0.065046,10805
77,1,8,0.0011249,0.063554,10806
77,1,8,0.0010758,0.066865,10807
77,1,8,0.0010578,0.067421,10808
77,1,8,0.0010384,0.06557,10809
77,1,8,0.0010156,0.068307,10810
77,1,8,0.0009817,0.073196,10811
77,1,8,0.00095228,0.078527,10812
77,1,8,0.00091767,0.085519,10813
77,1,8,0.00087771,0.090451,10814
77,1,8,0.00083278,0.093059,10815
77,1,8,0.00078854,0.095602,10816
77,1,8,0.00077964,0.095649,10817
77,1,8,0.000775,0.097983,10818
77,1,8,0.000775,0.095673,10819
77,1,8,0.00076712,0.09149,10820
77,1,8,0.00076014,0.088544,10821
77,1,8,0.00075014,0.087064,10822
77,1,8,0.00073818,0.083508,10823
77,1,8,0.00073334,0.07711,10824
77,1,8,0.00072575,0.076505,10825
77,1,8,0.00071711,0.078202,10826
77,1,8,0.00070936,0.078943,10827
77,1,8,0.00070122,0.075948,10828
77,1,8,0.00068748,0.079884,10829
77,1,8,0.00066605,0.07935,10830
77,1,8,0.00063411,0.074365,10831
77,1,8,0.00059073,0.069948,10832
77,1,8,0.00053487,0.062507,10833
77,1,8,0.00044684,0.062239,10834
78,1,8,0.00080494,0.052927,10835
78,1,8,0.000822,0.063532,10836
78,1,8,0.0008346,0.074784,10837
78,1,8,0.00084435,0.048536,10838
78,1,8,0.0008507,0.044553,10839
78,1,8,0.00085531,0.039475,10840
78,1,8,0.00085654,0.033052,10841
78,1,8,0.00085324,0.028143,10842
78,1,8,0.00084527,0.028526,10843
78,1,8,0.0008325,0.031052,10844
78,1,8,0.00082414,0.031736,10845
78,1,8,0.0008173,0.031068,10846
78,1,8,0.00080764,0.028777,10847
78,1,8,0.00079495,0.034646,10848
78,1,8,0.00077941,0.041365,10849
78,1,8,0.00076123,0.046317,10850
78,1,8,0.00074181,0.049334,10851
78,1,8,0.00072107,0.050427,10852
78,1,8,0.00069661,0.049781,10853
78,1,8,0.00067657,0.048101,10854
78,1,8,0.00065443,0.045798,10855
78,1,8,0.00063007,0.050684,10856
78,1,8,0.00060361,0.05428,10857
78,1,8,0.00057524,0.056256,10858
78,1,8,0.00054497,0.056421,10859
78,1,8,0.00051367,0.055676,10860
78,1,8,0.00051367,0.053294,10861
78,1,8,0.00052322,0.049321,10862
78,1,8,0.0005277,0.045521,10863
78,1,8,0.0005296,0.046944,10864
78,1,8,0.00052881,0.048061,10865
78,1,8,0.00052533,0.047439,10866
78,1,8,0.00051874,0.04511,10867
78,1,8,0.00051576,0.045061,10868
78,1,8,0.00051264,0.042944,10869
78,1,8,0.00050625,0.039488,10870
78,1,8,0.00049433,0.037281,10871
78,1,8,0.00047621,0.035247,10872
78,1,8,0.00045124,0.033977,10873
78,1,8,0.00041898,0.033277,10874
78,1,8,0.00037902,0.032571,10875
78,1,8,0.00031876,0.033312,10876
79,1,8,0.0017243,0.080337,10877
79,1,8,0.0017348,0.11719,10878
79,1,8,0.001744,0.16015,10879
79,1,8,0.0017527,0.048692,10880
79,1,8,0.0017605,0.06119,10881
79,1,8,0.0017675,0.10598,10882
79,1,8,0.0017731,0.14055,10883
79,1,8,0.0017769,0.16177,10884
79,1,8,0.0017788,0.16623,10885
79,1,8,0.0017786,0.15637,10886
79,1,8,0.0017762,0.14041,10887
79,1,8,0.0017721,0.12495,10888
79,1,8,0.0017673,0.11595,10889
79,1,8,0.0017616,0.11811,10890
79,1,8,0.0017529,0.11393,10891
79,1,8,0.0017407,0.1188,10892
79,1,8,0.0017248,0.13423,10893
79,1,8,0.0017039,0.15045,10894
79,1,8,0.001674,0.16156,10895
79,1,8,0.0016509,0.16104,10896
79,1,8,0.0016314,0.15054,10897
79,1,8,0.0016235,0.13175,10898
79,1,8,0.0016126,0.12623,10899
79,1,8,0.0015992,0.13834,10900
79,1,8,0.0015816,0.13806,10901
79,1,8,0.0015594,0.15177,10902
79,1,8,0.0015594,0.1535,10903
79,1,8,0.0015028,0.14196,10904
79,1,8,0.0014686,0.13278,10905
79,1,8,0.0014297,0.11705,10906
79,1,8,0.0013867,0.11193,10907
79,1,8,0.0013402,0.11435,10908
79,1,8,0.0012885,0.12631,10909
79,1,8,0.0012331,0.13789,10910
79,1,8,0.0011724,0.15021,10911
79,1,8,0.0011067,0.16288,10912
79,1,8,0.0010356,0.16886,10913
79,1,8,0.0009584,0.16258,10914
79,1,8,0.00087492,0.17039,10915
79,1,8,0.00078487,0.16783,10916
79,1,8,0.00068784,0.1709,10917
79,1,8,0.00055664,0.17393,10918
80,1,8,0.0020149,0.12194,10919
80,1,8,0.0020652,0.14527,10920
80,1,8,0.0020962,0.17478,10921
80,1,8,0.002122,0.10562,10922
80,1,8,0.0021421,0.092034,10923
80,1,8,0.0021555,0.094434,10924
80,1,8,0.0021599,0.12195,10925
80,1,8,0.0021534,0.13859,10926
80,1,8,0.0021365,0.14385,10927
80,1,8,0.0021085,0.13801,10928
80,1,8,0.0020662,0.13141,10929
80,1,8,0.0020056,0.13227,10930
80,1,8,0.0019245,0.14026,10931
80,1,8,0.0018274,0.14326,10932
80,1,8,0.0017116,0.14202,10933
80,1,8,0.0015922,0.13836,10934
80,1,8,0.0015026,0.12812,10935
80,1,8,0.0014072,0.11819,10936
80,1,8,0.0013066,0.11395,10937
80,1,8,0.0012214,0.12108,10938
80,1,8,0.0011354,0.12774,10939
80,1,8,0.0010492,0.13367,10940
80,1,8,0.00096127,0.15049,10941
80,1,8,0.00087181,0.16327,10942
80,1,8,0.00077814,0.17151,10943
80,1,8,0.00070182,0.17412,10944
80,1,8,0.00070182,0.16985,10945
80,1,8,0.0007414,0.16169,10946
80,1,8,0.00078296,0.15929,10947
80,1,8,0.00083948,0.16128,10948
80,1,8,0.0009156,0.16057,10949
80,1,8,0.00098392,0.15696,10950
80,1,8,0.0010425,0.16525,10951
80,1,8,0.0010901,0.17147,10952
80,1,8,0.001125,0.17553,10953
80,1,8,0.0011458,0.1761,10954
80,1,8,0.0011506,0.17324,10955
80,1,8,0.0011376,0.16645,10956
80,1,8,0.0011047,0.15739,10957
80,1,8,0.0010495,0.14565,10958
80,1,8,0.00097084,0.14619,10959
80,1,8,0.00082664,0.14749,10960
81,1,8,0.00065191,0.093538,10961
81,1,8,0.00068348,0.1127,10962
81,1,8,0.00070295,0.13344,10963
81,1,8,0.0007159,0.072641,10964
81,1,8,0.00072112,0.051244,10965
81,1,8,0.000718,0.041308,10966
81,1,8,0.00070643,0.041675,10967
81,1,8,0.00068591,0.039483,10968
81,1,8,0.00065698,0.044167,10969
81,1,8,0.00063344,0.048105,10970
81,1,8,0.00062332,0.061481,10971
81,1,8,0.00061018,0.072222,10972
81,1,8,0.00059382,0.078434,10973
81,1,8,0.000574,0.080822,10974
81,1,8,0.00055085,0.080597,10975
81,1,8,0.00052444,0.079001,10976
81,1,8,0.00049494,0.075334,10977
81,1,8,0.00046205,0.071079,10978
81,1,8,0.00045219,0.070642,10979
81,1,8,0.00044555,0.071338,10980
81,1,8,0.00043684,0.070649,10981
81,1,8,0.00042496,0.068409,10982
81,1,8,0.00040973,0.066024,10983
81,1,8,0.00039103,0.063331,10984
81,1,8,0.00036968,0.05935,10985
81,1,8,0.00034763,0.060842,10986
81,1,8,0.00034763,0.060855,10987
81,1,8,0.00036228,0.062422,10988
81,1,8,0.00036652,0.070635,10989
81,1,8,0.00036512,0.077911,10990
81,1,8,0.000357,0.082295,10991
81,1,8,0.00034343,0.083355,10992
81,1,8,0.00033042,0.084023,10993
81,1,8,0.00034211,0.082194,10994
81,1,8,0.00037091,0.077049,10995
81,1,8,0.00039349,0.073163,10996
81,1,8,0.00040838,0.066056,10997
81,1,8,0.00041426,0.066894,10998
81,1,8,0.00040995,0.067342,10999
81,1,8,0.00039572,0.06859,11000
81,1,8,0.00037068,0.071556,11001
81,1,8,0.00031912,0.071066,11002
82,1,8,0.0019512,0.12997,11003
82,1,8,0.0019938,0.15605,11004
82,1,8,0.0020234,0.18362,11005
82,1,8,0.0020493,0.11085,11006
82,1,8,0.0020713,0.093483,11007
82,1,8,0.002089,0.075721,11008
82,1,8,0.0020999,0.066456,11009
82,1,8,0.0021024,0.070539,11010
82,1,8,0.0020974,0.077558,11011
82,1,8,0.0020841,0.083191,11012
82,1,8,0.0020622,0.093366,11013
82,1,8,0.0020315,0.10401,11014
82,1,8,0.0019896,0.10799,11015
82,1,8,0.0019357,0.10831,11016
82,1,8,0.0018648,0.1099,11017
82,1,8,0.0017779,0.11568,11018
82,1,8,0.0016744,0.11667,11019
82,1,8,0.0015536,0.12256,11020
82,1,8,0.0014204,0.12937,11021
82,1,8,0.0013016,0.13587,11022
82,1,8,0.0011805,0.13883,11023
82,1,8,0.0011113,0.14026,11024
82,1,8,0.0010752,0.13997,11025
82,1,8,0.0010393,0.14079,11026
82,1,8,0.0010023,0.14353,11027
82,1,8,0.00096454,0.14458,11028
82,1,8,0.00096454,0.14518,11029
82,1,8,0.00088755,0.14718,11030
82,1,8,0.00094481,0.14823,11031
82,1,8,0.0010217,0.14633,11032
82,1,8,0.0010914,0.14185,11033
82,1,8,0.0011535,0.13968,11034
82,1,8,0.0012058,0.13532,11035
82,1,8,0.0012474,0.12879,11036
82,1,8,0.0012776,0.12448,11037
82,1,8,0.0012956,0.12678,11038
82,1,8,0.0013004,0.12617,11039
82,1,8,0.0012892,0.1215,11040
82,1,8,0.0012586,0.11342,11041
82,1,8,0.0012052,0.10409,11042
82,1,8,0.001126,0.092564,11043
82,1,8,0.00095135,0.086187,11044
83,1,8,0.0013793,0.12844,11045
83,1,8,0.0014193,0.15566,11046
83,1,8,0.0014428,0.18508,11047
83,1,8,0.001461,0.10575,11048
83,1,8,0.0014734,0.086222,11049
83,1,8,0.0014791,0.068903,11050
83,1,8,0.0014765,0.075772,11051
83,1,8,0.0014638,0.086368,11052
83,1,8,0.0014406,0.090842,11053
83,1,8,0.0014051,0.10027,11054
83,1,8,0.0013536,0.10843,11055
83,1,8,0.0012883,0.11898,11056
83,1,8,0.0012081,0.12479,11057
83,1,8,0.0011212,0.12944,11058
83,1,8,0.0010262,0.13679,11059
83,1,8,0.00093148,0.1411,11060
83,1,8,0.00083928,0.14352,11061
83,1,8,0.00075376,0.14521,11062
83,1,8,0.00067129,0.14055,11063
83,1,8,0.00060758,0.138,11064
83,1,8,0.00055216,0.13306,11065
83,1,8,0.00049628,0.12761,11066
83,1,8,0.00047104,0.13286,11067
83,1,8,0.00046552,0.13442,11068
83,1,8,0.00045612,0.13752,11069
83,1,8,0.00044226,0.13808,11070
83,1,8,0.00044226,0.13922,11071
83,1,8,0.00051617,0.13613,11072
83,1,8,0.00055884,0.13001,11073
83,1,8,0.00059466,0.12554,11074
83,1,8,0.00062333,0.12353,11075
83,1,8,0.00067615,0.1227,11076
83,1,8,0.00072962,0.12231,11077
83,1,8,0.00077498,0.12009,11078
83,1,8,0.00081619,0.11688,11079
83,1,8,0.00084686,0.10999,11080
83,1,8,0.00086799,0.099358,11081
83,1,8,0.00087281,0.086136,11082
83,1,8,0.00085938,0.080579,11083
83,1,8,0.00082698,0.076688,11084
83,1,8,0.0007733,0.073918,11085
83,1,8,0.0006645,0.076953,11086
84,1,8,0.0012902,0.11684,11087
84,1,8,0.0013382,0.13675,11088
84,1,8,0.0013685,0.16047,11089
84,1,8,0.0013925,0.1006,11090
84,1,8,0.0014099,0.084809,11091
84,1,8,0.0014195,0.070697,11092
84,1,8,0.0014193,0.059911,11093
84,1,8,0.0014082,0.051207,11094
84,1,8,0.0013873,0.051124,11095
84,1,8,0.0013581,0.052429,11096
84,1,8,0.0013198,0.052038,11097
84,1,8,0.001266,0.062537,11098
84,1,8,0.0012027,0.072104,11099
84,1,8,0.0011304,0.081578,11100
84,1,8,0.0010452,0.091321,11101
84,1,8,0.00094906,0.10206,11102
84,1,8,0.00084403,0.11006,11103
84,1,8,0.00073134,0.11716,11104
84,1,8,0.00066087,0.12113,11105
84,1,8,0.00060643,0.12415,11106
84,1,8,0.00055381,0.12432,11107
84,1,8,0.00050057,0.12517,11108
84,1,8,0.00046985,0.12218,11109
84,1,8,0.00046957,0.11813,11110
84,1,8,0.00046481,0.11788,11111
84,1,8,0.00045564,0.12194,11112
84,1,8,0.00045564,0.12714,11113
84,1,8,0.00044322,0.12907,11114
84,1,8,0.0004802,0.12895,11115
84,1,8,0.00051613,0.12814,11116
84,1,8,0.00054764,0.12333,11117
84,1,8,0.00057877,0.11953,11118
84,1,8,0.00061884,0.11896,11119
84,1,8,0.00067842,0.11954,11120
84,1,8,0.000731,0.11976,11121
84,1,8,0.00077762,0.11648,11122
84,1,8,0.00081358,0.10906,11123
84,1,8,0.00083499,0.10121,11124
84,1,8,0.0008367,0.09476,11125
84,1,8,0.00081506,0.095364,11126
84,1,8,0.00076888,0.10124,11127
84,1,8,0.00065956,0.10278,11128
85,1,8,0.0016769,0.1347,11129
85,1,8,0.0017316,0.16111,11130
85,1,8,0.001767,0.19079,11131
85,1,8,0.0017952,0.11362,11132
85,1,8,0.0018159,0.097114,11133
85,1,8,0.0018289,0.086087,11134
85,1,8,0.0018312,0.077502,11135
85,1,8,0.001821,0.095188,11136
85,1,8,0.0017995,0.10186,11137
85,1,8,0.0017608,0.10254,11138
85,1,8,0.001699,0.1101,11139
85,1,8,0.0016142,0.11723,11140
85,1,8,0.0015124,0.12673,11141
85,1,8,0.0013991,0.1316,11142
85,1,8,0.0012708,0.1401,11143
85,1,8,0.0011376,0.15032,11144
85,1,8,0.0010021,0.15633,11145
85,1,8,0.00086895,0.15953,11146
85,1,8,0.00078107,0.16025,11147
85,1,8,0.00071953,0.15618,11148
85,1,8,0.00065913,0.15358,11149
85,1,8,0.00059923,0.1496,11150
85,1,8,0.0005838,0.14471,11151
85,1,8,0.00058157,0.143,11152
85,1,8,0.00057256,0.14018,11153
85,1,8,0.00055654,0.13791,11154
85,1,8,0.00055654,0.13861,11155
85,1,8,0.00053276,0.14542,11156
85,1,8,0.00057627,0.15161,11157
85,1,8,0.00061656,0.1543,11158
