"idsite","idearthquake","idbuilding","sdr","pfa","idresponse"
80,1,5,0.00085366,0.06285,12527
80,1,5,0.0008154,0.075356,12528
80,1,5,0.00083406,0.079001,12529
80,1,5,0.00085272,0.074583,12530
80,1,5,0.00084631,0.064735,12531
80,1,5,0.00085513,0.071044,12532
80,1,5,0.00093084,0.075935,12533
80,1,5,0.00098656,0.076444,12534
80,1,5,0.0010299,0.069478,12535
80,1,5,0.0010652,0.062554,12536
80,1,5,0.0011117,0.056797,12537
80,1,5,0.0011067,0.05224,12538
80,1,5,0.0010518,0.061133,12539
80,1,5,0.00097295,0.06262,12540
80,1,5,0.00089141,0.053295,12541
80,1,5,0.00079423,0.058407,12542
80,1,5,0.00068013,0.072549,12543
80,1,5,0.00058846,0.085926,12544
81,1,5,0.00049051,0.044873,12545
81,1,5,0.00054025,0.051473,12546
81,1,5,0.00053117,0.052303,12547
81,1,5,0.00053096,0.050688,12548
81,1,5,0.00054376,0.04799,12549
81,1,5,0.00053194,0.054541,12550
81,1,5,0.0004949,0.056693,12551
81,1,5,0.00044176,0.056031,12552
81,1,5,0.00041621,0.063898,12553
81,1,5,0.00049494,0.066551,12554
81,1,5,0.00054493,0.05987,12555
81,1,5,0.00055883,0.047815,12556
81,1,5,0.00056378,0.039732,12557
81,1,5,0.00055282,0.035461,12558
81,1,5,0.00055271,0.032834,12559
81,1,5,0.00053829,0.032472,12560
81,1,5,0.00051806,0.035709,12561
81,1,5,0.00047911,0.037675,12562
81,1,5,0.00041217,0.054294,12563
81,1,5,0.00032814,0.06878,12564
82,1,5,0.00078617,0.047538,12565
82,1,5,0.00086666,0.053254,12566
82,1,5,0.00088547,0.06703,12567
82,1,5,0.0008859,0.071985,12568
82,1,5,0.00087055,0.072292,12569
82,1,5,0.00084113,0.068111,12570
82,1,5,0.00083969,0.063675,12571
82,1,5,0.00089541,0.060396,12572
82,1,5,0.0009324,0.057693,12573
82,1,5,0.00094726,0.053959,12574
82,1,5,0.00094788,0.052982,12575
82,1,5,0.0010352,0.058526,12576
82,1,5,0.0011499,0.067502,12577
82,1,5,0.0012228,0.065086,12578
82,1,5,0.0012412,0.050063,12579
82,1,5,0.0012153,0.047332,12580
82,1,5,0.001134,0.063334,12581
82,1,5,0.0010153,0.081553,12582
82,1,5,0.0008584,0.096357,12583
82,1,5,0.00071154,0.10759,12584
83,1,5,0.00046886,0.0332,12585
83,1,5,0.00052968,0.038052,12586
83,1,5,0.00054083,0.046824,12587
83,1,5,0.00054252,0.048053,12588
83,1,5,0.00054615,0.045099,12589
83,1,5,0.00056756,0.039919,12590
83,1,5,0.0005871,0.036148,12591
83,1,5,0.00059056,0.034724,12592
83,1,5,0.00057677,0.028529,12593
83,1,5,0.00057047,0.031931,12594
83,1,5,0.00054715,0.039947,12595
83,1,5,0.00050274,0.046638,12596
83,1,5,0.00053954,0.049976,12597
83,1,5,0.00056362,0.050589,12598
83,1,5,0.0005491,0.040908,12599
83,1,5,0.0005226,0.035065,12600
83,1,5,0.00048615,0.027546,12601
83,1,5,0.00043474,0.038597,12602
83,1,5,0.00036699,0.045879,12603
83,1,5,0.00031821,0.053129,12604
84,1,5,0.0004754,0.025318,12605
84,1,5,0.00055544,0.023847,12606
84,1,5,0.00057078,0.025881,12607
84,1,5,0.0005706,0.028509,12608
84,1,5,0.00055517,0.032206,12609
84,1,5,0.00052849,0.0323,12610
84,1,5,0.00052118,0.02832,12611
84,1,5,0.0005079,0.027299,12612
84,1,5,0.00050192,0.027191,12613
84,1,5,0.00049133,0.028933,12614
84,1,5,0.00047147,0.032938,12615
84,1,5,0.00045808,0.035749,12616
84,1,5,0.00048071,0.033738,12617
84,1,5,0.00047269,0.030389,12618
84,1,5,0.00046333,0.030658,12619
84,1,5,0.00042821,0.031547,12620
84,1,5,0.00038394,0.034984,12621
84,1,5,0.00035237,0.028672,12622
84,1,5,0.00032538,0.032306,12623
84,1,5,0.00027288,0.040211,12624
85,1,5,0.00051838,0.045014,12625
85,1,5,0.0005846,0.036262,12626
85,1,5,0.00060113,0.03438,12627
85,1,5,0.00059717,0.033042,12628
85,1,5,0.00057736,0.032663,12629
85,1,5,0.00054741,0.034516,12630
85,1,5,0.00054111,0.035547,12631
85,1,5,0.00055356,0.038219,12632
85,1,5,0.00055144,0.042352,12633
85,1,5,0.0005357,0.042696,12634
85,1,5,0.00052465,0.041388,12635
85,1,5,0.00054644,0.045565,12636
85,1,5,0.00057852,0.041896,12637
85,1,5,0.00056893,0.036571,12638
85,1,5,0.00052258,0.033232,12639
85,1,5,0.00048244,0.036015,12640
85,1,5,0.00044814,0.033227,12641
85,1,5,0.00041071,0.032604,12642
85,1,5,0.00036628,0.04229,12643
85,1,5,0.00032981,0.052993,12644
86,1,5,0.0004678,0.029631,12645
86,1,5,0.00058139,0.034877,12646
86,1,5,0.00064268,0.036051,12647
86,1,5,0.00068622,0.033652,12648
86,1,5,0.00070356,0.037648,12649
86,1,5,0.00069758,0.042451,12650
86,1,5,0.00066529,0.044888,12651
86,1,5,0.00064438,0.045707,12652
86,1,5,0.00066626,0.041472,12653
86,1,5,0.00071864,0.040487,12654
86,1,5,0.00076253,0.040761,12655
86,1,5,0.00079646,0.043035,12656
86,1,5,0.00084515,0.040175,12657
86,1,5,0.00085673,0.036428,12658
86,1,5,0.00082609,0.038595,12659
86,1,5,0.0007675,0.041413,12660
86,1,5,0.00068487,0.046378,12661
86,1,5,0.00059462,0.047363,12662
86,1,5,0.00050936,0.04897,12663
86,1,5,0.00041346,0.057872,12664
87,1,5,0.00081747,0.056428,12665
87,1,5,0.00087683,0.071878,12666
87,1,5,0.00079687,0.080749,12667
87,1,5,0.00077263,0.079517,12668
87,1,5,0.00076677,0.068779,12669
87,1,5,0.00077595,0.067501,12670
87,1,5,0.00077894,0.078276,12671
87,1,5,0.00076733,0.079033,12672
87,1,5,0.00080397,0.077338,12673
87,1,5,0.00091194,0.069385,12674
87,1,5,0.0010284,0.066288,12675
87,1,5,0.0011133,0.057026,12676
87,1,5,0.0011986,0.054254,12677
87,1,5,0.001197,0.063664,12678
87,1,5,0.0011231,0.072151,12679
87,1,5,0.00103,0.076781,12680
87,1,5,0.00093929,0.073062,12681
87,1,5,0.00085519,0.067894,12682
87,1,5,0.00073372,0.0861,12683
87,1,5,0.00060141,0.11048,12684
88,1,5,0.00069392,0.060536,12685
88,1,5,0.00073208,0.062785,12686
88,1,5,0.00066072,0.077006,12687
88,1,5,0.00055367,0.086749,12688
88,1,5,0.00041979,0.086582,12689
88,1,5,0.00034344,0.079175,12690
88,1,5,0.00036965,0.070426,12691
88,1,5,0.00047617,0.069205,12692
88,1,5,0.00053878,0.067104,12693
88,1,5,0.00055072,0.074026,12694
88,1,5,0.00057912,0.072002,12695
88,1,5,0.00061549,0.060607,12696
88,1,5,0.00068678,0.058016,12697
88,1,5,0.00075064,0.061059,12698
88,1,5,0.00077853,0.054768,12699
88,1,5,0.00076733,0.047301,12700
88,1,5,0.00070931,0.053102,12701
88,1,5,0.00063109,0.065293,12702
88,1,5,0.00052542,0.072178,12703
88,1,5,0.00042154,0.094702,12704
89,1,5,0.00042551,0.030626,12705
89,1,5,0.00048899,0.041302,12706
89,1,5,0.00049567,0.050599,12707
89,1,5,0.00049017,0.052777,12708
89,1,5,0.00047611,0.048449,12709
89,1,5,0.00047629,0.044908,12710
89,1,5,0.00046915,0.046898,12711
89,1,5,0.00045149,0.044646,12712
89,1,5,0.00043359,0.045682,12713
89,1,5,0.00045322,0.046549,12714
89,1,5,0.00047656,0.041672,12715
89,1,5,0.00050601,0.034049,12716
89,1,5,0.00054279,0.02653,12717
89,1,5,0.00055831,0.026392,12718
89,1,5,0.00055589,0.026423,12719
89,1,5,0.00054238,0.028522,12720
89,1,5,0.00050761,0.032786,12721
89,1,5,0.00045647,0.035665,12722
89,1,5,0.00039249,0.053404,12723
89,1,5,0.00031212,0.066199,12724
90,1,5,0.00073314,0.036085,12725
90,1,5,0.00082806,0.050268,12726
90,1,5,0.00081414,0.060974,12727
90,1,5,0.00076331,0.066366,12728
90,1,5,0.0007081,0.072352,12729
90,1,5,0.0006581,0.077648,12730
90,1,5,0.00059726,0.071278,12731
90,1,5,0.00057265,0.068891,12732
90,1,5,0.00056983,0.071011,12733
90,1,5,0.00065026,0.069342,12734
90,1,5,0.00072715,0.066028,12735
90,1,5,0.00077556,0.066941,12736
90,1,5,0.00084712,0.067576,12737
90,1,5,0.00093018,0.055386,12738
90,1,5,0.00094988,0.039648,12739
90,1,5,0.00092009,0.043415,12740
90,1,5,0.00084407,0.05548,12741
90,1,5,0.00074327,0.065796,12742
90,1,5,0.00062449,0.074459,12743
90,1,5,0.0005134,0.08921,12744
91,1,5,0.00070199,0.066526,12745
91,1,5,0.00076732,0.072634,12746
91,1,5,0.00078946,0.077595,12747
91,1,5,0.00077893,0.089604,12748
91,1,5,0.00074769,0.097679,12749
91,1,5,0.00071945,0.092185,12750
91,1,5,0.00071921,0.085544,12751
91,1,5,0.00073037,0.083008,12752
91,1,5,0.0007302,0.077922,12753
91,1,5,0.00074492,0.076872,12754
91,1,5,0.00081748,0.075757,12755
91,1,5,0.00087787,0.079408,12756
91,1,5,0.00096513,0.086173,12757
91,1,5,0.0010072,0.08373,12758
91,1,5,0.00097566,0.064806,12759
91,1,5,0.00095635,0.071349,12760
91,1,5,0.00091186,0.076303,12761
91,1,5,0.0008225,0.071659,12762
91,1,5,0.00069615,0.097023,12763
91,1,5,0.00053256,0.12397,12764
92,1,5,0.00014538,0.025783,12765
92,1,5,0.00014495,0.02719,12766
92,1,5,0.00014818,0.026158,12767
92,1,5,0.0001464,0.021571,12768
92,1,5,0.00014964,0.019673,12769
92,1,5,0.00015415,0.02336,12770
92,1,5,0.00014191,0.028137,12771
92,1,5,0.00011785,0.028672,12772
92,1,5,0.00010877,0.030437,12773
92,1,5,0.00013849,0.026544,12774
92,1,5,0.00016332,0.019011,12775
92,1,5,0.00017492,0.014549,12776
92,1,5,0.0001766,0.020876,12777
92,1,5,0.0001588,0.028064,12778
92,1,5,0.00014513,0.028752,12779
92,1,5,0.00014429,0.02425,12780
92,1,5,0.00015209,0.014699,12781
92,1,5,0.00015538,0.010708,12782
92,1,5,0.00014549,0.023081,12783
92,1,5,0.00010872,0.034367,12784
93,1,5,0.00017756,0.031467,12785
93,1,5,0.00017457,0.036032,12786
93,1,5,0.00015915,0.036007,12787
93,1,5,0.00014331,0.032596,12788
93,1,5,0.00013486,0.034361,12789
93,1,5,0.00013883,0.03916,12790
93,1,5,0.00014445,0.039062,12791
93,1,5,0.00016957,0.033005,12792
93,1,5,0.00020162,0.028304,12793
93,1,5,0.00022059,0.026248,12794
93,1,5,0.00022414,0.024551,12795
93,1,5,0.0002191,0.027482,12796
93,1,5,0.00021742,0.026551,12797
93,1,5,0.0002049,0.028218,12798
93,1,5,0.00018429,0.030742,12799
93,1,5,0.00017444,0.029292,12800
93,1,5,0.00018088,0.021422,12801
93,1,5,0.00019099,0.017517,12802
93,1,5,0.00017079,0.028611,12803
93,1,5,0.00014131,0.043853,12804
94,1,5,0.00043477,0.058676,12805
94,1,5,0.00051781,0.059552,12806
94,1,5,0.00053871,0.060042,12807
94,1,5,0.0005392,0.059297,12808
94,1,5,0.00052106,0.058687,12809
94,1,5,0.00048513,0.059428,12810
94,1,5,0.00043361,0.061655,12811
94,1,5,0.00039527,0.057993,12812
94,1,5,0.00039271,0.053451,12813
94,1,5,0.00037156,0.051107,12814
94,1,5,0.0003693,0.058862,12815
94,1,5,0.00042133,0.054688,12816
94,1,5,0.00048171,0.042384,12817
94,1,5,0.00051374,0.040371,12818
94,1,5,0.00051344,0.04961,12819
94,1,5,0.00049381,0.041454,12820
94,1,5,0.00045313,0.049488,12821
94,1,5,0.00039962,0.03493,12822
94,1,5,0.00033783,0.054016,12823
94,1,5,0.00025564,0.076317,12824
95,1,5,0.00077997,0.13067,12825
95,1,5,0.0009201,0.11933,12826
95,1,5,0.00092296,0.12704,12827
95,1,5,0.00086445,0.13156,12828
95,1,5,0.00088337,0.13416,12829
95,1,5,0.00089304,0.14607,12830
95,1,5,0.00090837,0.14409,12831
95,1,5,0.00099718,0.13451,12832
95,1,5,0.0010482,0.12969,12833
95,1,5,0.0010044,0.13901,12834
95,1,5,0.0010443,0.1435,12835
95,1,5,0.0010294,0.13467,12836
95,1,5,0.00097674,0.11795,12837
95,1,5,0.00094192,0.11235,12838
95,1,5,0.00096457,0.12074,12839
95,1,5,0.00099876,0.118,12840
95,1,5,0.0010291,0.092986,12841
95,1,5,0.0010744,0.081022,12842
95,1,5,0.00097372,0.14768,12843
95,1,5,0.00072673,0.21586,12844
96,1,5,0.00022826,0.032917,12845
96,1,5,0.00022916,0.043034,12846
96,1,5,0.00018256,0.048697,12847
96,1,5,0.00015278,0.048396,12848
96,1,5,0.00019502,0.046217,12849
96,1,5,0.00021276,0.039469,12850
96,1,5,0.00019437,0.032088,12851
96,1,5,0.00016449,0.043637,12852
96,1,5,0.00018859,0.046552,12853
96,1,5,0.0002057,0.040327,12854
96,1,5,0.00021864,0.031126,12855
96,1,5,0.00022224,0.032496,12856
96,1,5,0.00022201,0.033457,12857
96,1,5,0.00019814,0.034201,12858
96,1,5,0.000195,0.037616,12859
96,1,5,0.00024004,0.032865,12860
96,1,5,0.00027426,0.019889,12861
96,1,5,0.00027418,0.021672,12862
96,1,5,0.00023922,0.038743,12863
96,1,5,0.00015935,0.050768,12864
97,1,5,0.00023055,0.055444,12865
97,1,5,0.00024667,0.053549,12866
97,1,5,0.0002456,0.052921,12867
97,1,5,0.00023224,0.053202,12868
97,1,5,0.00021554,0.054207,12869
97,1,5,0.00020499,0.048207,12870
97,1,5,0.00018233,0.048286,12871
97,1,5,0.00018767,0.048795,12872
97,1,5,0.00019379,0.052947,12873
97,1,5,0.00020346,0.046682,12874
97,1,5,0.00022285,0.04093,12875
97,1,5,0.00024383,0.04791,12876
97,1,5,0.00026689,0.042817,12877
97,1,5,0.0002771,0.037254,12878
97,1,5,0.00025799,0.038804,12879
97,1,5,0.00023871,0.043753,12880
97,1,5,0.00023803,0.040414,12881
97,1,5,0.00024021,0.025879,12882
97,1,5,0.00021907,0.035536,12883
97,1,5,0.00019223,0.057011,12884
98,1,5,0.0018354,0.10158,12885
98,1,5,0.002136,0.12381,12886
98,1,5,0.0021871,0.13005,12887
98,1,5,0.0022005,0.12271,12888
98,1,5,0.0021867,0.11781,12889
98,1,5,0.002154,0.11465,12890
98,1,5,0.0021168,0.12245,12891
98,1,5,0.0020863,0.11273,12892
98,1,5,0.0020694,0.098977,12893
98,1,5,0.002071,0.094968,12894
98,1,5,0.0020855,0.10373,12895
98,1,5,0.0020924,0.10951,12896
98,1,5,0.0021417,0.10293,12897
98,1,5,0.0021187,0.11864,12898
98,1,5,0.0020223,0.096109,12899
98,1,5,0.0018912,0.090579,12900
98,1,5,0.0017222,0.10284,12901
98,1,5,0.001539,0.10918,12902
98,1,5,0.0013425,0.12461,12903
98,1,5,0.0011372,0.14607,12904
99,1,5,0.00059334,0.037293,12905
99,1,5,0.00069415,0.039335,12906
99,1,5,0.00071565,0.039677,12907
99,1,5,0.00072269,0.039698,12908
99,1,5,0.00074751,0.043302,12909
99,1,5,0.00079428,0.04561,12910
99,1,5,0.00084153,0.046546,12911
99,1,5,0.00088092,0.045681,12912
99,1,5,0.00090963,0.041386,12913
99,1,5,0.00092756,0.038925,12914
99,1,5,0.00093859,0.03735,12915
99,1,5,0.00094212,0.033328,12916
99,1,5,0.00096212,0.027764,12917
99,1,5,0.0009484,0.034806,12918
99,1,5,0.00089955,0.041073,12919
99,1,5,0.00083385,0.044956,12920
99,1,5,0.00075218,0.045871,12921
99,1,5,0.00066795,0.054538,12922
99,1,5,0.00057885,0.06255,12923
99,1,5,0.00051679,0.069402,12924
100,1,5,0.0048071,0.37159,12925
100,1,5,0.0068443,0.36798,12926
100,1,5,0.0064734,0.34675,12927
100,1,5,0.0052621,0.39377,12928
100,1,5,0.0037237,0.31036,12929
100,1,5,0.0034433,0.37457,12930
100,1,5,0.0036435,0.30289,12931
100,1,5,0.003909,0.32307,12932
100,1,5,0.0040259,0.32486,12933
100,1,5,0.0041808,0.37667,12934
100,1,5,0.0042456,0.37154,12935
100,1,5,0.004725,0.36473,12936
100,1,5,0.0050511,0.41423,12937
100,1,5,0.0054578,0.38095,12938
100,1,5,0.0056174,0.25229,12939
100,1,5,0.0052403,0.30141,12940
100,1,5,0.0048347,0.34674,12941
100,1,5,0.0038773,0.27822,12942
100,1,5,0.0030904,0.27561,12943
100,1,5,0.0025756,0.34049,12944
101,1,5,0.0023888,0.22596,12945
101,1,5,0.0027596,0.26063,12946
101,1,5,0.0027946,0.27181,12947
101,1,5,0.0029868,0.25809,12948
101,1,5,0.0030833,0.23147,12949
101,1,5,0.003105,0.2187,12950
101,1,5,0.0032294,0.21976,12951
101,1,5,0.0034342,0.21208,12952
101,1,5,0.0036431,0.20113,12953
101,1,5,0.003969,0.2207,12954
101,1,5,0.0044462,0.24402,12955
101,1,5,0.0053631,0.24671,12956
101,1,5,0.0065029,0.22325,12957
101,1,5,0.0071983,0.22962,12958
101,1,5,0.0069336,0.23631,12959
101,1,5,0.0063495,0.3018,12960
101,1,5,0.0055581,0.2498,12961
101,1,5,0.0042353,0.28983,12962
101,1,5,0.0032026,0.28145,12963
101,1,5,0.0026199,0.34182,12964
102,1,5,0.00044893,0.032679,12965
102,1,5,0.00047398,0.045318,12966
102,1,5,0.00047605,0.054253,12967
102,1,5,0.00048512,0.059369,12968
102,1,5,0.00049904,0.054564,12969
102,1,5,0.0005076,0.043195,12970
102,1,5,0.0005111,0.038135,12971
102,1,5,0.00051011,0.031757,12972
102,1,5,0.00050488,0.03583,12973
102,1,5,0.00049621,0.038633,12974
102,1,5,0.0004869,0.043145,12975
102,1,5,0.00047696,0.049873,12976
102,1,5,0.0004775,0.054656,12977
102,1,5,0.0004779,0.04686,12978
102,1,5,0.0004921,0.040063,12979
102,1,5,0.00049631,0.029265,12980
102,1,5,0.00047215,0.024233,12981
102,1,5,0.00042615,0.035313,12982
102,1,5,0.00036269,0.050289,12983
102,1,5,0.00027981,0.065375,12984
103,1,5,0.00045407,0.039784,12985
103,1,5,0.00049929,0.041496,12986
103,1,5,0.0004818,0.046053,12987
103,1,5,0.00044225,0.052981,12988
103,1,5,0.00038365,0.057566,12989
103,1,5,0.00031173,0.054696,12990
103,1,5,0.00027135,0.056452,12991
103,1,5,0.00029485,0.054991,12992
103,1,5,0.00034623,0.049064,12993
103,1,5,0.00038458,0.041041,12994
103,1,5,0.00041025,0.041163,12995
103,1,5,0.00042565,0.04934,12996
103,1,5,0.00045296,0.05376,12997
103,1,5,0.0004794,0.049393,12998
103,1,5,0.00049192,0.036158,12999
103,1,5,0.00048302,0.031559,13000
103,1,5,0.00044751,0.028221,13001
103,1,5,0.00042406,0.036388,13002
103,1,5,0.00036763,0.055801,13003
103,1,5,0.00027356,0.072648,13004
104,1,5,0.0033505,0.24021,13005
104,1,5,0.0041692,0.23362,13006
104,1,5,0.004006,0.24008,13007
104,1,5,0.0037942,0.28203,13008
104,1,5,0.0032258,0.27368,13009
104,1,5,0.0029573,0.2901,13010
104,1,5,0.0029053,0.29739,13011
104,1,5,0.0029799,0.26069,13012
104,1,5,0.0032436,0.2443,13013
104,1,5,0.0034729,0.24151,13014
104,1,5,0.0036335,0.29006,13015
104,1,5,0.0039871,0.30293,13016
104,1,5,0.0043538,0.2505,13017
104,1,5,0.0046708,0.29444,13018
104,1,5,0.0049675,0.32707,13019
104,1,5,0.005088,0.2531,13020
104,1,5,0.0045956,0.30234,13021
104,1,5,0.0033829,0.29269,13022
104,1,5,0.0024717,0.26789,13023
104,1,5,0.0019696,0.35495,13024
105,1,5,0.00088186,0.11395,13025
105,1,5,0.00095781,0.11949,13026
105,1,5,0.00088339,0.11384,13027
105,1,5,0.00079969,0.1233,13028
105,1,5,0.0007617,0.12552,13029
105,1,5,0.00074826,0.11326,13030
105,1,5,0.0007851,0.10944,13031
105,1,5,0.00083825,0.11235,13032
105,1,5,0.00085012,0.094903,13033
105,1,5,0.00093905,0.085962,13034
105,1,5,0.00098179,0.1031,13035
105,1,5,0.00097228,0.10264,13036
105,1,5,0.00095971,0.07897,13037
105,1,5,0.00095102,0.084286,13038
105,1,5,0.00099518,0.096604,13039
105,1,5,0.00094801,0.085235,13040
105,1,5,0.00081506,0.090757,13041
105,1,5,0.00071506,0.081547,13042
105,1,5,0.000655,0.084388,13043
105,1,5,0.00051917,0.12579,13044
106,1,5,0.0013929,0.19008,13045
106,1,5,0.0015786,0.18457,13046
106,1,5,0.0015486,0.18251,13047
106,1,5,0.00147,0.17386,13048
106,1,5,0.0013642,0.16134,13049
106,1,5,0.0012535,0.15148,13050
106,1,5,0.0013173,0.14166,13051
106,1,5,0.0013751,0.13222,13052
106,1,5,0.0013851,0.13812,13053
106,1,5,0.0013635,0.15188,13054
106,1,5,0.0014476,0.16914,13055
106,1,5,0.0015158,0.19142,13056
106,1,5,0.0016111,0.21397,13057
106,1,5,0.0016347,0.21052,13058
106,1,5,0.0015657,0.15593,13059
106,1,5,0.0014437,0.1169,13060
106,1,5,0.0012901,0.092965,13061
106,1,5,0.0012069,0.1092,13062
106,1,5,0.0010563,0.18282,13063
106,1,5,0.00082327,0.25667,13064
107,1,5,0.0033992,0.66828,13065
107,1,5,0.0039697,0.60893,13066
107,1,5,0.0034912,0.47396,13067
107,1,5,0.0031605,0.47247,13068
107,1,5,0.002952,0.56906,13069
107,1,5,0.0028065,0.43583,13070
107,1,5,0.0027533,0.42722,13071
107,1,5,0.0026954,0.35237,13072
107,1,5,0.0026224,0.35697,13073
107,1,5,0.002705,0.36605,13074
107,1,5,0.0029438,0.35337,13075
107,1,5,0.0031129,0.40015,13076
107,1,5,0.0039527,0.34391,13077
107,1,5,0.0055167,0.4137,13078
107,1,5,0.0071664,0.38697,13079
107,1,5,0.0072179,0.31873,13080
107,1,5,0.0057119,0.37081,13081
107,1,5,0.0039335,0.4345,13082
107,1,5,0.0026508,0.31759,13083
107,1,5,0.0019534,0.37271,13084
108,1,5,0.0032624,0.22211,13085
108,1,5,0.0032681,0.24256,13086
108,1,5,0.0023849,0.25185,13087
108,1,5,0.0018909,0.29468,13088
108,1,5,0.0017927,0.29992,13089
108,1,5,0.0017919,0.27753,13090
108,1,5,0.0017848,0.24601,13091
108,1,5,0.0017669,0.22405,13092
108,1,5,0.0017648,0.22397,13093
108,1,5,0.0019142,0.23159,13094
108,1,5,0.0020574,0.23381,13095
108,1,5,0.0021723,0.21652,13096
108,1,5,0.0023314,0.17305,13097
108,1,5,0.0026989,0.16156,13098
108,1,5,0.0030571,0.15071,13099
108,1,5,0.0034835,0.16007,13100
108,1,5,0.0036022,0.20541,13101
108,1,5,0.0027594,0.24433,13102
108,1,5,0.0020467,0.25893,13103
108,1,5,0.0015572,0.32695,13104
109,1,5,0.00044873,0.033544,13105
109,1,5,0.0004652,0.042379,13106
109,1,5,0.00043441,0.04735,13107
109,1,5,0.00042151,0.049833,13108
109,1,5,0.00039238,0.051627,13109
109,1,5,0.00034975,0.05037,13110
109,1,5,0.00032291,0.047984,13111
109,1,5,0.00034715,0.048071,13112
109,1,5,0.00036526,0.045603,13113
109,1,5,0.00038403,0.042325,13114
109,1,5,0.00044668,0.037385,13115
109,1,5,0.0005031,0.035623,13116
109,1,5,0.00056878,0.028754,13117
109,1,5,0.00060467,0.025076,13118
109,1,5,0.00060485,0.022844,13119
109,1,5,0.00059287,0.029141,13120
109,1,5,0.00056038,0.034549,13121
109,1,5,0.00050376,0.042158,13122
109,1,5,0.00041992,0.053947,13123
109,1,5,0.00034417,0.063071,13124
110,1,5,0.0034272,0.16291,13125
110,1,5,0.0044868,0.17981,13126
110,1,5,0.0041469,0.20218,13127
110,1,5,0.0032856,0.21208,13128
110,1,5,0.0026865,0.20121,13129
110,1,5,0.0023924,0.22159,13130
110,1,5,0.0023541,0.25048,13131
110,1,5,0.0026235,0.27977,13132
110,1,5,0.0030004,0.26924,13133
110,1,5,0.0032904,0.24245,13134
110,1,5,0.0036126,0.21687,13135
110,1,5,0.0039995,0.17893,13136
110,1,5,0.0045141,0.15762,13137
110,1,5,0.0048178,0.15289,13138
110,1,5,0.004318,0.20986,13139
110,1,5,0.0038751,0.20603,13140
110,1,5,0.0036022,0.18258,13141
110,1,5,0.0031074,0.21036,13142
110,1,5,0.002549,0.24791,13143
110,1,5,0.0020752,0.29904,13144
111,1,5,0.00040631,0.077641,13145
111,1,5,0.00039905,0.09178,13146
111,1,5,0.00036709,0.097689,13147
111,1,5,0.00032925,0.10566,13148
111,1,5,0.00031513,0.10257,13149
111,1,5,0.00029768,0.086177,13150
111,1,5,0.00036516,0.081829,13151
111,1,5,0.00040511,0.089974,13152
111,1,5,0.00041586,0.08876,13153
111,1,5,0.00038175,0.07578,13154
111,1,5,0.00036207,0.076749,13155
111,1,5,0.00040851,0.064871,13156
111,1,5,0.00045068,0.078714,13157
111,1,5,0.00044998,0.091457,13158
111,1,5,0.00047419,0.088358,13159
111,1,5,0.00047454,0.065161,13160
111,1,5,0.00047062,0.046833,13161
111,1,5,0.0005031,0.046958,13162
111,1,5,0.00044583,0.081551,13163
111,1,5,0.00029902,0.11535,13164
112,1,5,0.00038661,0.031847,13165
112,1,5,0.0004245,0.033492,13166
112,1,5,0.00039524,0.040186,13167
112,1,5,0.00038099,0.047767,13168
112,1,5,0.00039137,0.050225,13169
112,1,5,0.0003905,0.047719,13170
112,1,5,0.00037581,0.041663,13171
112,1,5,0.00034862,0.036379,13172
112,1,5,0.00031183,0.038494,13173
112,1,5,0.00031723,0.037104,13174
112,1,5,0.00031791,0.035188,13175
112,1,5,0.00032729,0.033489,13176
112,1,5,0.00036402,0.030466,13177
112,1,5,0.00039256,0.025153,13178
112,1,5,0.00039682,0.022345,13179
112,1,5,0.00040399,0.022739,13180
112,1,5,0.00038731,0.023129,13181
112,1,5,0.00035035,0.032316,13182
112,1,5,0.00029074,0.041984,13183
112,1,5,0.00024118,0.05089,13184
113,1,5,0.00089937,0.038036,13185
113,1,5,0.0010516,0.048202,13186
113,1,5,0.0010886,0.056501,13187
113,1,5,0.0011102,0.059229,13188
113,1,5,0.0011218,0.056221,13189
113,1,5,0.0011247,0.058394,13190
113,1,5,0.0011206,0.063981,13191
113,1,5,0.0011097,0.068056,13192
113,1,5,0.0010926,0.069263,13193
113,1,5,0.0010702,0.072631,13194
113,1,5,0.0011141,0.066089,13195
113,1,5,0.0011888,0.056802,13196
113,1,5,0.0012792,0.053247,13197
113,1,5,0.001308,0.048144,13198
113,1,5,0.0012692,0.050295,13199
113,1,5,0.001188,0.06001,13200
113,1,5,0.0010691,0.068874,13201
113,1,5,0.00093846,0.073788,13202
113,1,5,0.00080295,0.080927,13203
113,1,5,0.00065333,0.090077,13204
114,1,5,0.00066392,0.10845,13205
114,1,5,0.00071035,0.10156,13206
114,1,5,0.000617,0.098498,13207
114,1,5,0.00063965,0.11882,13208
114,1,5,0.00065734,0.12024,13209
114,1,5,0.00064418,0.10734,13210
114,1,5,0.0006019,0.10062,13211
114,1,5,0.00054756,0.097295,13212
114,1,5,0.0005085,0.10377,13213
114,1,5,0.00051537,0.093875,13214
114,1,5,0.00057433,0.10542,13215
114,1,5,0.00058877,0.11056,13216
114,1,5,0.00063841,0.10616,13217
114,1,5,0.00064383,0.099062,13218
114,1,5,0.00074914,0.09149,13219
114,1,5,0.00083912,0.090661,13220
114,1,5,0.00085465,0.063275,13221
114,1,5,0.00080621,0.07845,13222
114,1,5,0.00066832,0.11326,13223
114,1,5,0.00049531,0.14537,13224
115,1,5,0.00041919,0.047474,13225
